,timestamp,rotation,position,actual_linear_vel,actual_angular_vel,wheel_names,wheel_effort,wheel_vel,commanded_linear,commanded_angular
0,3.757,[ 9.28517335e-08 -4.09432906e-07 -8.58539181e-01  5.12747964e-01],[-0.10270514  0.01260627  0.        ],[ 2.2758243  -4.84675391  0.        ],0.5100112361834426,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.7640000000000002,[-1.80566896e-07 -5.36556175e-07 -8.60134525e-01  5.10067249e-01],[-0.14333926  0.01343877  0.        ],[-5.8048744   0.11892871  0.        ],0.8912893075127295,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.79,[ 5.51818808e-07 -1.54911577e-06 -8.64002564e-01  5.03487408e-01],[-0.12807395  0.06641359  0.        ],[0.58712743 2.0374931  0.        ],0.5871218040080544,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.814,[ 5.21086658e-07 -1.52500422e-06 -8.69730622e-01  4.93526741e-01],[-0.15155005 -0.01489539  0.        ],[-0.97817116 -3.38787436  0.        ],0.9575249271707955,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.834,[ 4.22053200e-07 -1.33383028e-06 -8.73413990e-01  4.86978441e-01],[-0.16460257 -0.01834685  0.        ],[-0.65262592 -0.1725728   0.        ],0.7513168609124872,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.864,[ 4.01468950e-07 -1.10606693e-06 -8.79174438e-01  4.76500061e-01],[-0.14679835 -0.05328255  0.        ],[ 0.59347414 -1.16452317  0.        ],0.7971641902000304,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.894,[ 3.82076865e-07 -1.07063996e-06 -8.85003293e-01  4.65584762e-01],[-0.15909233 -0.11363778  0.        ],[-0.40979947 -2.01184118  0.        ],0.8249478185812672,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.91,[ 3.76483403e-07 -1.06370682e-06 -8.86669883e-01  4.62402983e-01],[-0.19797438 -0.06017549  0.        ],[-2.43012774  3.34139295  0.        ],0.4489789425603623,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.933,[ 3.58952285e-07 -1.04133513e-06 -8.92141407e-01  4.51756250e-01],[-0.20030998 -0.16189018  0.        ],[-0.1015481  -4.42237772  0.        ],1.040910633071345,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.98,[ 3.37678649e-07 -1.01294751e-06 -8.99235489e-01  4.37464896e-01],[-0.28047656 -0.13181234  0.        ],[-1.70567198  0.63995402  0.        ],0.6789523994284846,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.99,[ 3.32672320e-07 -1.00604553e-06 -9.00972933e-01  4.33875298e-01],[-0.23748157 -0.12911668  0.        ],[4.29949986 0.26956666 0.        ],0.7975949473252842,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.004,[ 3.23040105e-07 -9.92476760e-07 -9.04404397e-01  4.26676326e-01],[-0.21162505 -0.1953988   0.        ],[ 1.84689434 -4.7344374   0.        ],1.1392844118219003,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.027,[ 3.05679174e-07 -1.02609251e-06 -9.07833591e-01  4.19330622e-01],[-0.25326083 -0.19526254  0.        ],[-1.81025158  0.00592426  0.        ],0.7049332351111398,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.045,[-3.66387384e-07 -5.92477634e-07 -9.10633185e-01  4.13215685e-01],[-0.2754147  -0.19171732  0.        ],[-1.23077025  0.19695681  0.        ],0.7472612368493455,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.07,[ 8.59187476e-08 -2.31759977e-07 -9.12151520e-01  4.09853150e-01],[-0.31870523 -0.22378532  0.        ],[-1.73162136 -1.28271998  0.        ],0.29515557338740767,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.093,[-1.47380726e-07 -1.40471976e-07 -9.13083789e-01  4.07771989e-01],[-0.32314143 -0.23943257  0.        ],[-0.19287823 -0.68031537  0.        ],0.19829824410813746,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.114,[-2.80531115e-07 -6.09909757e-07 -9.13873198e-01  4.05999728e-01],[-0.33623643 -0.25312979  0.        ],[-0.62357153 -0.65224863  0.        ],0.1847736088494728,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.139,[-1.33074799e-09 -2.77610603e-08 -9.14381294e-01  4.04854108e-01],[-0.34848061 -0.27405422  0.        ],[-0.48976733 -0.83697718  0.        ],0.10025910691894652,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.159,[-1.19575809e-07 -1.21635419e-07 -9.14824597e-01  4.03851404e-01],[-0.33908706 -0.28605065  0.        ],[ 0.4696778  -0.59982153  0.        ],0.10963262983639002,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.175,[-2.77498243e-08 -2.65702871e-08 -9.15016311e-01  4.03416845e-01],[-0.37037078 -0.34445492  0.        ],[-1.95523232 -3.65026641  0.        ],0.059371223782790264,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.195,[-8.05936494e-08 -7.45320452e-08 -9.15429381e-01  4.02478631e-01],[-0.35738668 -0.31818753  0.        ],[0.64920482 1.31336914 0.        ],0.10251208553225387,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.214,[-5.65914664e-08 -6.78676597e-09 -9.16017594e-01  4.01138091e-01],[-0.39491371 -0.33787177  0.        ],[-1.97510693 -1.03601264  0.        ],0.15409607791732433,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.24,[-7.81918489e-07  3.15714535e-08 -9.16516083e-01  3.99997836e-01],[-0.4126032  -0.37161217  0.        ],[-0.68036489 -1.29770774  0.        ],0.09572751874326717,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.26,[-4.25242223e-06  4.38594081e-06 -9.16722482e-01  3.99524581e-01],[-0.43052798 -0.38063712  0.        ],[-0.89623916 -0.45124725  0.        ],0.0516334329655689,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.28,[-1.09334965e-07 -1.43777222e-07 -9.16843579e-01  3.99246606e-01],[-0.44773781 -0.39215689  0.        ],[-0.86049137 -0.57598872  0.        ],0.030326953496380628,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.292,[ 1.05321089e-06 -2.62663332e-06 -9.17098963e-01  3.98659619e-01],[-0.42673192 -0.40784967  0.        ],[ 1.75049087 -1.30773172  0.        ],0.10669041998002891,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.322,[-3.86879545e-06 -4.19326258e-06 -9.17474347e-01  3.97794951e-01],[-0.45908895 -0.38904389  0.        ],[-1.07856786  0.62685949  0.        ],0.06284340497078138,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.35,[-7.09011388e-09  3.89759423e-08 -9.17714930e-01  3.97239610e-01],[-0.47875431 -0.42401152  0.        ],[-0.70233397 -1.24884405  0.        ],0.0432314541870044,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.38,[ 2.21363668e-06 -5.35217305e-06 -9.17910127e-01  3.96788354e-01],[-0.55100773 -0.45525424  0.        ],[-2.40844736 -1.04142378  0.        ],0.03277993676326035,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.405,[-4.02741857e-06  1.97800356e-07 -9.18258767e-01  3.95980854e-01],[-0.502174   -0.45257957  0.        ],[1.95334888 0.10698666 0.        ],0.07036714454015817,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.435,[-1.58517778e-07  3.76813638e-07 -9.18329549e-01  3.95816674e-01],[-0.54338966 -0.51813719  0.        ],[-1.37385507 -2.18525402  0.        ],0.011921952678175153,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.45,[ 6.27550183e-08  9.83880418e-07 -9.18355079e-01  3.95757438e-01],[-0.57175197 -0.47862257  0.        ],[-1.89082108  2.63430812  0.        ],0.008600877497710664,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.46,[-1.00815898e-07 -1.31908603e-07 -9.18440473e-01  3.95559221e-01],[-0.54874725 -0.50588276  0.        ],[ 2.30047222 -2.72601888  0.        ],0.04316634956245243,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.48,[-1.24280867e-06  2.62154252e-06 -9.18535065e-01  3.95339517e-01],[-0.58765506 -0.53491154  0.        ],[-1.94539074 -1.45143933  0.        ],0.02392203654344311,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.486,[ 9.54183593e-08 -1.76427192e-07 -9.18573051e-01  3.95251249e-01],[-0.58765506 -0.53491154  0.        ],[0. 0. 0.],0.0320482047585305,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.515,[ 1.88296702e-06  8.02786628e-07 -9.18653137e-01  3.95065076e-01],[-0.58476858 -0.54500547  0.        ],[ 0.09953383 -0.34806652  0.        ],0.013977787105262686,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.53,[ 4.93981428e-06 -6.61251005e-07 -9.18649140e-01  3.95074369e-01],[-0.628822   -0.57422305  0.        ],[-2.93689437 -1.94783851  0.        ],0.0014224809394995448,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.571,[-8.44778680e-08  3.61620861e-07 -9.18705358e-01  3.94943622e-01],[-0.66701915 -0.58861022  0.        ],[-0.9316379  -0.35090646  0.        ],0.00694699465756914,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.61,[ 1.07417355e-06 -9.69195348e-07 -9.18751934e-01  3.94835261e-01],[-0.69102247 -0.62380087  0.        ],[-0.61546969 -0.90232439  0.        ],0.006049253147015325,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.627,[ 1.50523840e-06  3.96720254e-06 -9.18743209e-01  3.94855562e-01],[-0.6606051  -0.59904181  0.        ],[1.78925733 1.45641496 0.        ],0.002664242238639559,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.  0. -1.]
0,4.64,[-4.64904108e-08  2.96935194e-07 -9.18748732e-01  3.94842711e-01],[-0.68317297 -0.59273912  0.        ],[-1.73599012  0.48482235  0.        ],0.0022375559202943577,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.  0. -1.]
0,4.655,[ 1.37246493e-06 -3.92708191e-06 -9.19063526e-01  3.94109421e-01],[-0.63872044 -0.66756987  0.        ],[ 2.96350186 -4.98871685  0.        ],0.10640210304204667,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.699,[-1.00865394e-07  1.00912641e-07 -9.19104410e-01  3.94014065e-01],[-0.72804845 -0.64897748  0.        ],[-2.03018197  0.42255448  0.        ],0.004719982940799334,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.  0. -1.]
0,4.725,[ 2.55041329e-06 -4.23411773e-06 -9.19154604e-01  3.93896957e-01],[-0.72934085 -0.70328569  0.        ],[-0.04970799 -2.08877726  0.        ],0.009808699973837005,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.  0. -1.]
0,4.74,[ 9.77682941e-07  9.92100317e-07 -9.19244619e-01  3.93686844e-01],[-0.71770485 -0.71569202  0.        ],[ 0.77573384 -0.82708904  0.        ],0.030486455694987532,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.  0. -1.]
0,4.748,[-1.02847847e-07 -1.03617498e-07 -9.19314218e-01  3.93524293e-01],[-0.77103947 -0.71246358  0.        ],[-6.66682839  0.40355506  0.        ],0.04420764661986137,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.  0. -1.]
0,4.785,[-3.41278625e-07 -9.33902898e-09 -9.19504919e-01  3.93078495e-01],[-0.80310968 -0.71495208  0.        ],[-0.86676226 -0.06725681  0.        ],0.02620942924123878,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.  0. -1.]
0,4.799,[-1.43288235e-07 -1.44540301e-07 -9.19700753e-01  3.92620076e-01],[-0.7954676  -0.73509916  0.        ],[ 0.54586289 -1.43907722  0.        ],0.0712138134559048,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.  0. -1.]
0,4.84,[-1.14904068e-07 -7.02347465e-07 -9.19779626e-01  3.92435268e-01],[-0.8417895 -0.7575508  0.       ],[-1.12980248 -0.54760083  0.        ],0.009801756804547986,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.  0. -1.]
0,4.86,[-5.66064502e-08 -2.60816143e-07 -9.19750569e-01  3.92503364e-01],[-0.88532627 -0.71576803  0.        ],[-2.17683856  2.08913831  0.        ],0.007403798156219939,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.  0. -1.]
0,4.864,[-5.66064502e-08 -2.60816143e-07 -9.19750569e-01  3.92503364e-01],[-0.86759667 -0.74996472  0.        ],[ 4.43239967 -8.54917118  0.        ],7.450580596924649e-06,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.         0.         0.49258661]
0,4.89,[-7.51957834e-08  6.62283071e-08 -9.19726628e-01  3.92559459e-01],[-0.85826905 -0.83825857  0.        ],[ 0.3587547  -3.39591748  0.        ],0.004691638541563642,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.         0.         0.28029068]
0,4.9,[ 1.38029958e-07 -1.75049282e-07 -9.19530002e-01  3.93019815e-01],[-0.82902652 -0.8249224   0.        ],[2.92425326 1.33361711 0.        ],0.10011773418134967,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.13741731]
0,4.91,[-6.07500400e-08  2.09879829e-07 -9.19405763e-01  3.93310366e-01],[-0.8673888  -0.84580023  0.        ],[-3.83622796 -2.08778333  0.        ],0.0631998062975085,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.20679231]
0,4.928,[ 8.48397192e-09 -3.60961489e-07 -9.19567982e-01  3.92930944e-01],[-0.88553356 -0.86172596  0.        ],[-1.00804264 -0.88476238  0.        ],0.045849420917267264,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.13620416]
0,4.96,[-1.53872207e-06  2.94390384e-06 -9.19617170e-01  3.92815810e-01],[-0.9014952  -0.86343849  0.        ],[-0.49880109 -0.05351658  0.        ],0.007828420082357007,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.         0.        -0.1329051]
0,4.99,[-9.40375056e-08 -5.49133145e-07 -9.19872533e-01  3.92217443e-01],[-0.89658218 -0.90147897  0.        ],[ 0.16376742 -1.26801602  0.        ],0.043372666530781055,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.01449241]
0,5.01,[-2.95944370e-07  1.04264479e-07 -9.19910147e-01  3.92129216e-01],[-0.95691726 -0.91001243  0.        ],[-3.01675405 -0.42667313  0.        ],0.009591317352113523,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.         0.         0.10577981]
0,5.03,[-3.43184508e-07 -2.98286345e-07 -9.20077620e-01  3.91736101e-01],[-0.96432676 -0.88818577  0.        ],[-0.37047515  1.09133316  0.        ],0.042730204623107115,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.15231824]
0,5.051,[-6.06418831e-07  9.10222542e-08 -9.20044397e-01  3.91814125e-01],[-0.98934656 -0.96330664  0.        ],[-1.19141917 -3.57718465  0.        ],0.008076588589936316,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.15231824]
0,5.071,[-1.32070803e-07 -8.85496074e-08 -9.19940653e-01  3.92057642e-01],[-1.00218203 -0.93558964  0.        ],[-0.64177316  1.38585045  0.        ],0.026469517320246914,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.15231824]
0,5.121,[ 1.06888439e-10 -2.75408313e-07 -9.19991802e-01  3.91937603e-01],[-1.01287304 -0.96125312  0.        ],[-0.21382033 -0.51326972  0.        ],0.005219287453780418,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.04959454]
0,5.13,[-1.30281561e-06 -2.54676718e-06 -9.19983322e-01  3.91957507e-01],[-1.01287304 -0.96125312  0.        ],[0. 0. 0.],0.004842931445188808,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.04577095]
0,5.16,[-4.52578584e-06 -2.52157461e-06 -9.19973822e-01  3.91979805e-01],[-1.04462823 -0.98896749  0.        ],[-1.05850631 -0.92381234  0.        ],0.0016300638373739221,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.         0.         0.02007162]
0,5.18,[-1.18101662e-07  4.06698847e-08 -9.19916696e-01  3.92113852e-01],[-1.06882995 -0.98068803  0.        ],[-1.21008581  0.41397318  0.        ],0.01458008669969482,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.10839199]
0,5.21,[-5.36274453e-08 -6.33613030e-08 -9.19739803e-01  3.92528590e-01],[-1.09253864 -1.03901161  0.        ],[-0.79028966 -1.94411948  0.        ],0.03005914482564396,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.         0.         0.01493866]
0,5.222,[ 3.22519767e-07 -5.49744439e-07 -9.19572470e-01  3.92920440e-01],[-1.1123605  -1.03623381  0.        ],[-1.65182216  0.23148381  0.        ],0.07101392239509322,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.         0.         0.08705239]
0,5.241,[ 3.09549511e-06  3.01047782e-06 -9.19512808e-01  3.93060041e-01],[-1.10032503 -1.11951631  0.        ],[ 0.63344599 -4.38328967  0.        ],0.015987646183806516,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.        0.        0.1580366]
0,5.26,[ 3.12528919e-06 -1.50985429e-06 -9.19482384e-01  3.93131206e-01],[-1.10008689 -1.10914657  0.        ],[0.0125335  0.54577606 0.        ],0.008160705774782624,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.       0.       0.117247]
0,5.281,[ 4.61021288e-06  2.26846299e-06 -9.19731678e-01  3.92547628e-01],[-1.10541265 -1.10348193  0.        ],[-0.25360757  0.26974437  0.        ],0.06043880394451092,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.07088761]
0,5.291,[-4.53159108e-06  2.77050172e-07 -9.19807242e-01  3.92370536e-01],[-1.16926487 -1.09259724  0.        ],[-6.38522147  1.08846964  0.        ],0.03855333206726705,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.         0.        -0.0767952]
0,5.321,[ 1.62561003e-06 -4.30971603e-06 -9.19837447e-01  3.92299721e-01],[-1.16425125 -1.11944217  0.        ],[ 0.16712044 -0.89483098  0.        ],0.005157958115776702,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.        0.        0.0449055]
0,5.361,[-9.32075269e-07  2.89678744e-06 -9.19787658e-01  3.92416442e-01],[-1.20013063 -1.15751403  0.        ],[-0.89698444 -0.95179651  0.        ],0.0063562979479716755,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.        0.        0.0449055]
0,5.371,[-7.75917410e-07 -4.17705631e-07 -9.19761968e-01  3.92476652e-01],[-1.19592543 -1.16542911  0.        ],[ 0.42051966 -0.79150851  0.        ],0.013109192372656536,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.        0.        0.1124173]
0,5.38,[-7.75917410e-07 -4.17705631e-07 -9.19761968e-01  3.92476652e-01],[-1.17895943 -1.16133894  0.        ],[1.88511142 0.45446387 0.        ],3.3113691541885693e-06,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.02638829]
0,5.411,[-1.41797303e-06  2.91530361e-06 -9.19717399e-01  3.92581082e-01],[-1.25352799 -1.20303414  0.        ],[-2.40543734 -1.34500645  0.        ],0.007328633695273735,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.        0.       -0.106311]
0,5.451,[ 2.40007142e-07 -2.08520476e-07 -9.19520314e-01  3.93042481e-01],[-1.22402066 -1.19353474  0.        ],[0.73768311 0.23748486 0.        ],0.025087044348829562,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.        0.        0.0781673]
0,5.47,[ 4.05942289e-07 -6.32798609e-08 -9.19573620e-01  3.92917749e-01],[-1.23605404 -1.22433167  0.        ],[-0.63333561 -1.62089081  0.        ],0.01427849837118796,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.        0.        0.0779104]
0,5.48,[-1.19794139e-07  4.26794053e-07 -9.19580609e-01  3.92901393e-01],[-1.25680827 -1.23080055  0.        ],[-2.07542301 -0.64688772  0.        ],0.0035601652748174775,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.         0.         0.14372576]
0,5.492,[ 2.23388041e-06  1.03465378e-07 -9.19741066e-01  3.92525632e-01],[-1.27311255 -1.23601789  0.        ],[-1.35868965 -0.43477904  0.        ],0.06809874948939565,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.        0.        0.1122905]
0,5.51,[ 2.84493310e-06  1.06124559e-06 -9.19791226e-01  3.92408078e-01],[-1.29054557 -1.2475548   0.        ],[-0.96850152 -0.64093929  0.        ],0.014201530210885507,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.20962003]
0,5.531,[-2.61741238e-07 -4.15961461e-07 -9.19906913e-01  3.92136803e-01],[-1.2885376  -1.29714713  0.        ],[ 0.09561774 -2.36153933  0.        ],0.028088889958569865,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.02988504]
